service_id,customer_id,service_category,service_status,region,access_technology,router_model,device_os,sla_tier,service_start_date,service_end_date,bandwidth_mbps,monthly_usage_gb,avg_latency_ms,jitter_ms,monthly_outages
SRV001363,CUST00955,Cloud Compute,Active,Central,4G/LTE,D Link DIR 842,Embedded,Silver,2020-05-01,,500,1317,25,26,1
SRV001364,CUST01079,Managed Security,Active,Northern,4G/LTE,D Link DIR 842,Linux,Silver,2019-12-18,,1000,1362,25,2,2
SRV001365,CUST00037,Cloud Storage,Active,Northern,Fibre,Nokia G 2425G A,Linux,Gold,2024-11-14,,500,474,14,4,2
SRV001366,CUST00649,Managed Security,Active,Northern,4G/LTE,Nokia G 2425G A,Android,Silver,2022-07-28,,100,640,24,23,0
SRV001367,CUST00943,Unifi Home,Active,East Coast,Fibre,TP Link Archer A6,iOS,Silver,2021-01-20,,800,315,10,14,1
SRV001368,CUST00897,Unifi Home,Active,East Coast,Fibre,TP Link Archer A6,Windows,Bronze,2021-06-09,,300,957,11,29,0
SRV001369,CUST00163,Unifi Home,Suspended,Central,DSL,Nokia G 2425G A,Windows,Bronze,2024-05-14,,300,1992,91,27,1
SRV001370,CUST00978,Unifi Business,Provisioning,Central,DSL,ZTE ZXHN F670L,Embedded,Gold,2019-04-25,,1000,590,91,29,3
SRV001371,CUST00737,Managed Security,Terminated,Southern,5G,Huawei HG8145V5,Android,Silver,2021-11-07,,1000,536,24,7,1
SRV001372,CUST00986,Unifi Home,Active,Sabah,DSL,ZTE ZXHN F670L,Android,Silver,2023-02-14,,1000,551,132,6,0
SRV001373,CUST01130,IoT Connectivity,Suspended,Northern,Fibre,TP Link Archer A6,Android,Platinum,2018-03-15,,300,1173,17,11,1
SRV001374,CUST00874,Cloud Storage,Active,Northern,4G/LTE,TP Link Archer A6,Android,Platinum,2023-05-23,,300,799,54,24,0
SRV001375,CUST00567,Managed Security,Active,Central,4G/LTE,ZTE ZXHN F670L,Android,Platinum,2023-04-08,,100,269,77,11,5
SRV001376,CUST00497,Unifi Home,Provisioning,East Coast,Fibre,TP Link Archer A6,macOS,Platinum,2023-12-17,,800,319,9,16,1
SRV001377,CUST00391,Cloud Compute,Provisioning,Sabah,5G,D Link DIR 842,macOS,Bronze,2020-01-25,,500,625,26,27,2
SRV001378,CUST00771,Cloud Compute,Active,Sabah,5G,ZTE ZXHN F670L,Windows,Silver,2022-05-03,,1000,634,11,13,4
SRV001379,CUST00540,Cloud Storage,Provisioning,Sabah,4G/LTE,D Link DIR 842,Windows,Gold,2023-10-22,,300,1121,69,16,0
SRV001380,CUST00238,Cloud Compute,Active,Northern,Fibre,D Link DIR 842,Android,Bronze,2023-03-30,,100,254,20,22,1
SRV001381,CUST00726,Cloud Storage,Active,Southern,Fibre,D Link DIR 842,Linux,Silver,2018-10-23,,500,195,13,9,2
SRV001382,CUST00594,Unifi Business,Terminated,Northern,DSL,TP Link Archer A6,Embedded,Silver,2018-04-03,,300,1733,131,16,6
SRV001383,CUST00039,Unifi Home,Provisioning,Sarawak,DSL,ZTE ZXHN F670L,Windows,Gold,2020-10-08,,800,1570,145,22,3
SRV001384,CUST00363,Cloud Storage,Active,East Coast,4G/LTE,D Link DIR 842,Android,Bronze,2021-05-03,,100,941,66,19,5
SRV001385,CUST01035,Unifi Home,Active,Northern,DSL,ZTE ZXHN F670L,Linux,Platinum,2022-11-02,,1000,360,136,21,0
SRV001386,CUST00091,Cloud Storage,Active,East Coast,5G,Huawei HG8145V5,Linux,Bronze,2020-09-06,,300,1475,17,20,5
SRV001387,CUST00958,Managed Security,Active,Central,Fibre,ZTE ZXHN F670L,Windows,Silver,2023-09-20,,100,760,6,1,1
SRV001388,CUST00886,Unifi Home,Active,Central,DSL,D Link DIR 842,Windows,Silver,2022-10-23,,1000,212,80,29,3
SRV001389,CUST00970,Cloud Compute,Active,Sarawak,5G,TP Link Archer A6,Windows,Bronze,2018-01-24,,1000,1089,25,26,0
SRV001390,CUST00888,Cloud Storage,Active,Southern,4G/LTE,ZTE ZXHN F670L,macOS,Silver,2018-06-06,,300,713,57,28,0
SRV001391,CUST00531,Mobile Postpaid,Active,Central,5G,ZTE ZXHN F670L,Windows,Bronze,2021-05-19,,100,144,27,8,1
SRV001392,CUST00866,Cloud Storage,Terminated,Northern,5G,ZTE ZXHN F670L,macOS,Silver,2021-02-08,,100,807,28,19,6
SRV001393,CUST00549,Cloud Compute,Provisioning,Southern,4G/LTE,D Link DIR 842,macOS,Silver,2019-02-26,,100,285,31,22,6
SRV001394,CUST00339,Cloud Compute,Provisioning,East Coast,Fibre,ZTE ZXHN F670L,macOS,Bronze,2023-11-17,,100,1245,6,5,1
SRV001395,CUST01006,Unifi Home,Provisioning,Sabah,DSL,Huawei HG8145V5,Embedded,Bronze,2020-01-18,,800,1671,110,15,0
SRV001396,CUST00464,Cloud Storage,Terminated,Northern,4G/LTE,TP Link Archer A6,macOS,Silver,2021-07-22,,1000,875,68,3,3
SRV001397,CUST00847,Mobile Postpaid,Terminated,East Coast,4G/LTE,TP Link Archer A6,macOS,Gold,2020-06-03,2021-01-10,30,53,69,12,1
SRV001398,CUST00770,Cloud Storage,Active,Sabah,Fibre,ZTE ZXHN F670L,macOS,Bronze,2019-02-19,,500,836,6,26,2
SRV001399,CUST00041,Managed Security,Active,Sabah,Fibre,Nokia G 2425G A,Linux,Gold,2019-04-16,,300,1430,20,30,0
SRV001400,CUST01098,Mobile Postpaid,Active,Central,4G/LTE,ZTE ZXHN F670L,Android,Platinum,2020-09-08,,30,131,44,11,4
SRV001401,CUST00600,IoT Connectivity,Active,Southern,Fibre,Nokia G 2425G A,iOS,Platinum,2019-10-05,,500,981,6,8,2
SRV001402,CUST00642,Managed Security,Active,Central,4G/LTE,Nokia G 2425G A,Embedded,Gold,2018-04-06,,1000,178,44,9,4
SRV001403,CUST00502,Managed Security,Active,Central,Fibre,TP Link Archer A6,Windows,Silver,2021-10-03,,100,1401,15,24,2
SRV001404,CUST00497,Unifi Home,Active,East Coast,Fibre,D Link DIR 842,Embedded,Silver,2023-10-01,,300,1938,19,14,1
SRV001405,CUST00755,Unifi Home,Terminated,East Coast,Fibre,ZTE ZXHN F670L,Windows,Gold,2022-02-28,,100,1476,15,30,1
SRV001406,CUST00673,Cloud Compute,Active,Northern,4G/LTE,Nokia G 2425G A,Android,Silver,2018-04-28,,1000,729,21,13,1
SRV001407,CUST01046,Mobile Postpaid,Active,Central,5G,D Link DIR 842,iOS,Bronze,2024-07-21,,30,23,21,23,1
SRV001408,CUST01099,Cloud Compute,Active,Northern,5G,ZTE ZXHN F670L,Android,Bronze,2024-06-14,,500,1058,12,3,6
SRV001409,CUST00897,Cloud Storage,Provisioning,East Coast,5G,ZTE ZXHN F670L,Embedded,Bronze,2021-04-22,,100,1186,30,9,0
SRV001410,CUST01051,Unifi Business,Active,Northern,Fibre,TP Link Archer A6,Android,Silver,2023-02-20,,800,728,6,9,2
SRV001411,CUST00766,Unifi Business,Active,East Coast,Fibre,Huawei HG8145V5,iOS,Gold,2019-01-02,,800,1033,9,26,1
SRV001412,CUST01151,Cloud Compute,Active,Central,4G/LTE,D Link DIR 842,macOS,Bronze,2021-11-04,,300,1481,43,6,6
SRV001413,CUST00418,IoT Connectivity,Active,Northern,Fibre,TP Link Archer A6,Linux,Silver,2023-11-10,,1000,265,9,10,0
SRV001414,CUST00417,Cloud Storage,Active,Southern,5G,Nokia G 2425G A,Android,Bronze,2022-05-03,,100,1262,17,29,3
SRV001415,CUST00798,IoT Connectivity,Active,Sarawak,Fibre,D Link DIR 842,Windows,Silver,2018-06-20,,500,1488,11,3,2
SRV001416,CUST00628,Cloud Storage,Provisioning,Northern,4G/LTE,TP Link Archer A6,Windows,Platinum,2021-06-23,,100,853,22,25,4
SRV001417,CUST01196,Cloud Compute,Terminated,Central,5G,D Link DIR 842,Embedded,Bronze,2023-01-04,,1000,1364,27,19,3
SRV001418,CUST00842,Mobile Postpaid,Active,East Coast,5G,Huawei HG8145V5,iOS,Bronze,2019-12-16,,30,81,17,23,4
SRV001419,CUST01076,Mobile Postpaid,Active,Northern,4G/LTE,ZTE ZXHN F670L,iOS,Bronze,2020-06-07,,30,146,21,9,0
SRV001420,CUST00050,Cloud Compute,Active,Northern,4G/LTE,D Link DIR 842,Linux,Bronze,2019-11-14,,1000,182,71,16,5
SRV001421,CUST00313,Cloud Storage,Active,Sarawak,Fibre,D Link DIR 842,Windows,Bronze,2024-11-12,,1000,973,11,14,2
SRV001422,CUST00060,Cloud Compute,Active,Sabah,5G,Huawei HG8145V5,macOS,Bronze,2025-01-13,,300,512,16,29,6
SRV001423,CUST00089,IoT Connectivity,Active,Central,Fibre,Nokia G 2425G A,macOS,Gold,2024-02-12,,1000,1123,6,21,2
SRV001424,CUST00956,Cloud Compute,Active,Southern,4G/LTE,D Link DIR 842,iOS,Bronze,2022-10-08,,1000,485,45,15,4
SRV001425,CUST00357,Unifi Home,Suspended,Sabah,Fibre,Nokia G 2425G A,Linux,Bronze,2020-04-10,2022-10-09,800,1948,7,29,0
SRV001426,CUST00997,Unifi Home,Active,Central,DSL,TP Link Archer A6,iOS,Silver,2022-05-12,,800,860,144,30,0
SRV001427,CUST00865,IoT Connectivity,Provisioning,Central,4G/LTE,D Link DIR 842,macOS,Silver,2020-12-22,,500,306,62,20,4
SRV001428,CUST00935,Cloud Storage,Active,East Coast,Fibre,ZTE ZXHN F670L,macOS,Bronze,2024-05-30,,500,1244,5,20,2
SRV001429,CUST00709,Cloud Compute,Active,Southern,4G/LTE,D Link DIR 842,macOS,Silver,2020-01-05,,300,494,36,14,6
SRV001430,CUST00652,Cloud Storage,Terminated,Central,5G,Huawei HG8145V5,Linux,Bronze,2022-10-13,,100,1472,26,23,0
SRV001431,CUST00865,Managed Security,Provisioning,Central,5G,TP Link Archer A6,Android,Silver,2020-12-23,,1000,1401,19,8,5
SRV001432,CUST00050,Cloud Storage,Provisioning,Northern,Fibre,Huawei HG8145V5,Linux,Silver,2019-12-28,,500,593,19,4,0
SRV001433,CUST00857,IoT Connectivity,Active,East Coast,Fibre,TP Link Archer A6,Android,Silver,2021-12-21,,1000,1206,8,8,2
SRV001434,CUST00901,Mobile Postpaid,Provisioning,Central,4G/LTE,Huawei HG8145V5,Android,Gold,2020-03-16,,100,119,28,9,3
SRV001435,CUST00565,Cloud Storage,Active,Central,Fibre,D Link DIR 842,macOS,Silver,2019-07-17,,100,820,20,14,1
SRV001436,CUST00277,Unifi Home,Active,Central,DSL,D Link DIR 842,macOS,Bronze,2018-10-27,,500,227,94,11,3
SRV001437,CUST00920,Cloud Storage,Active,East Coast,5G,Huawei HG8145V5,Android,Gold,2020-12-03,,1000,1146,20,27,3
SRV001438,CUST00703,Cloud Compute,Active,Northern,5G,TP Link Archer A6,iOS,Silver,2021-09-17,,1000,923,24,6,4
SRV001439,CUST00366,IoT Connectivity,Active,Central,5G,Huawei HG8145V5,iOS,Platinum,2019-03-19,,1000,1361,18,2,3
SRV001440,CUST00049,Unifi Business,Active,Northern,DSL,ZTE ZXHN F670L,iOS,Gold,2019-01-07,,300,1340,132,22,4
SRV001441,CUST01077,Cloud Compute,Terminated,Sabah,4G/LTE,Huawei HG8145V5,iOS,Gold,2019-02-16,,1000,382,29,12,5
SRV001442,CUST00518,Cloud Storage,Active,East Coast,4G/LTE,D Link DIR 842,iOS,Silver,2022-10-11,,100,223,34,12,3
SRV001443,CUST00764,Managed Security,Active,East Coast,4G/LTE,ZTE ZXHN F670L,macOS,Platinum,2021-09-05,,1000,1434,79,3,5
SRV001444,CUST00626,Mobile Postpaid,Active,Sabah,4G/LTE,Huawei HG8145V5,Embedded,Bronze,2022-01-26,,100,28,23,24,0
SRV001445,CUST00305,Cloud Storage,Active,Central,5G,D Link DIR 842,Embedded,Gold,2023-12-05,,1000,254,19,20,6
SRV001446,CUST00075,Unifi Home,Active,Southern,Fibre,D Link DIR 842,Linux,Bronze,2023-10-31,,1000,1987,15,10,1
SRV001447,CUST00637,Cloud Compute,Active,Central,Fibre,D Link DIR 842,macOS,Gold,2021-03-04,,300,1440,20,24,1
SRV001448,CUST00321,Unifi Home,Terminated,Central,Fibre,Huawei HG8145V5,Windows,Silver,2018-04-29,2020-03-03,1000,1137,11,2,1
SRV001449,CUST00407,Mobile Postpaid,Active,Northern,4G/LTE,TP Link Archer A6,Linux,Silver,2024-03-24,,30,134,23,21,4
SRV001450,CUST00828,Unifi Home,Suspended,Sabah,DSL,ZTE ZXHN F670L,iOS,Silver,2021-04-08,2021-07-07,300,932,84,1,3
SRV001451,CUST00553,Mobile Postpaid,Active,Northern,4G/LTE,D Link DIR 842,Windows,Bronze,2020-12-14,,100,125,41,5,3
SRV001452,CUST00730,Unifi Business,Suspended,Northern,DSL,TP Link Archer A6,Linux,Gold,2021-06-16,2024-01-02,500,362,90,14,0
SRV001453,CUST00322,IoT Connectivity,Active,Sarawak,4G/LTE,TP Link Archer A6,iOS,Gold,2019-11-25,,1000,803,42,20,5
SRV001454,CUST01149,Managed Security,Terminated,East Coast,4G/LTE,Huawei HG8145V5,Android,Silver,2021-06-26,,500,761,30,26,4
SRV001455,CUST00338,Mobile Postpaid,Active,East Coast,5G,D Link DIR 842,Windows,Silver,2020-11-24,,30,54,29,16,3
SRV001456,CUST00572,Cloud Storage,Active,Northern,5G,Huawei HG8145V5,iOS,Gold,2018-01-31,,500,806,24,17,3
SRV001457,CUST01022,Cloud Compute,Suspended,Central,Fibre,TP Link Archer A6,Linux,Gold,2021-11-04,,1000,661,20,5,2
SRV001458,CUST01045,Mobile Postpaid,Provisioning,Sabah,4G/LTE,ZTE ZXHN F670L,macOS,Silver,2023-12-25,,100,39,21,2,4
SRV001459,CUST01173,Managed Security,Active,Northern,5G,Huawei HG8145V5,macOS,Gold,2023-11-27,,300,235,22,21,2
SRV001460,CUST00269,Unifi Home,Active,Southern,Fibre,TP Link Archer A6,macOS,Bronze,2024-05-05,,800,1786,6,30,0
SRV001461,CUST00583,IoT Connectivity,Active,Southern,Fibre,TP Link Archer A6,Embedded,Silver,2024-08-12,,100,840,13,8,1
SRV001462,CUST00719,Managed Security,Active,East Coast,Fibre,Huawei HG8145V5,iOS,Silver,2024-10-07,,500,214,19,23,0
SRV001463,CUST01053,Unifi Home,Active,Central,Fibre,ZTE ZXHN F670L,Embedded,Bronze,2024-09-12,,1000,1528,14,8,1
SRV001464,CUST00922,IoT Connectivity,Provisioning,East Coast,4G/LTE,TP Link Archer A6,Windows,Gold,2018-06-16,,300,352,29,17,1
SRV001465,CUST00151,Unifi Home,Provisioning,Northern,Fibre,TP Link Archer A6,Embedded,Bronze,2021-12-31,,1000,361,15,9,1
SRV001466,CUST01016,Mobile Postpaid,Provisioning,Central,4G/LTE,ZTE ZXHN F670L,Linux,Bronze,2024-08-16,,100,26,59,12,5
SRV001467,CUST00041,Managed Security,Terminated,Sabah,5G,Huawei HG8145V5,iOS,Silver,2019-03-10,,300,366,23,11,3
SRV001468,CUST00314,Unifi Home,Terminated,Sabah,Fibre,Nokia G 2425G A,Android,Bronze,2018-08-19,,800,1251,12,15,2
SRV001469,CUST01060,Managed Security,Active,Sarawak,5G,Huawei HG8145V5,Embedded,Platinum,2024-02-26,,1000,499,22,19,6
SRV001470,CUST00223,IoT Connectivity,Active,Northern,5G,TP Link Archer A6,Android,Gold,2022-09-20,,300,1138,21,15,5
SRV001471,CUST01165,Cloud Compute,Active,Sarawak,5G,Huawei HG8145V5,Embedded,Gold,2021-08-29,,1000,820,13,11,4
SRV001472,CUST01183,Cloud Storage,Active,Northern,5G,D Link DIR 842,macOS,Gold,2022-06-15,,100,839,30,11,5
SRV001473,CUST00459,Mobile Postpaid,Terminated,Sarawak,5G,D Link DIR 842,macOS,Gold,2022-12-02,,30,96,25,11,3
SRV001474,CUST00131,Cloud Storage,Provisioning,East Coast,5G,D Link DIR 842,Windows,Silver,2018-09-07,,100,141,10,26,0
SRV001475,CUST00352,Cloud Storage,Active,Southern,5G,Nokia G 2425G A,macOS,Bronze,2020-01-01,,1000,215,10,12,0
SRV001476,CUST00257,Cloud Compute,Active,Sabah,4G/LTE,ZTE ZXHN F670L,Embedded,Silver,2020-09-26,,100,1357,64,1,2
SRV001477,CUST00442,Cloud Storage,Suspended,Northern,5G,Nokia G 2425G A,iOS,Bronze,2021-04-20,2022-09-11,300,1119,19,22,6
SRV001478,CUST00789,Mobile Postpaid,Active,Northern,4G/LTE,TP Link Archer A6,iOS,Bronze,2022-03-26,,30,86,68,26,1
SRV001479,CUST01104,Managed Security,Active,Central,4G/LTE,ZTE ZXHN F670L,Linux,Silver,2023-01-06,,300,298,39,28,5
SRV001480,CUST00614,Cloud Compute,Provisioning,East Coast,5G,ZTE ZXHN F670L,macOS,Silver,2019-08-28,,500,746,28,25,6
SRV001481,CUST00788,Cloud Compute,Active,Central,4G/LTE,Huawei HG8145V5,macOS,Silver,2022-05-18,,300,1109,48,22,0
SRV001482,CUST00727,Managed Security,Suspended,Southern,Fibre,D Link DIR 842,macOS,Silver,2024-08-26,,100,756,8,29,2
SRV001483,CUST00320,Cloud Compute,Active,Central,Fibre,ZTE ZXHN F670L,iOS,Bronze,2024-01-14,,1000,1027,9,1,1
SRV001484,CUST00728,IoT Connectivity,Active,Northern,5G,TP Link Archer A6,Linux,Silver,2019-04-05,,1000,924,24,22,3
SRV001485,CUST00020,Unifi Home,Provisioning,East Coast,Fibre,TP Link Archer A6,iOS,Bronze,2023-05-08,,100,202,10,13,2
SRV001486,CUST00762,Cloud Compute,Active,Central,4G/LTE,TP Link Archer A6,Linux,Bronze,2023-06-02,,1000,842,67,15,1
SRV001487,CUST00286,Cloud Storage,Active,East Coast,5G,ZTE ZXHN F670L,Android,Bronze,2021-07-13,,500,1358,10,26,6
SRV001488,CUST00312,Mobile Postpaid,Active,Central,4G/LTE,D Link DIR 842,Embedded,Bronze,2023-10-15,,100,25,75,14,6
SRV001489,CUST00201,Managed Security,Terminated,East Coast,5G,Huawei HG8145V5,Linux,Silver,2022-01-25,,300,706,15,18,4
SRV001490,CUST00001,Cloud Storage,Provisioning,Southern,Fibre,D Link DIR 842,iOS,Silver,2024-02-01,,1000,328,16,28,0
SRV001491,CUST00981,Unifi Home,Suspended,East Coast,Fibre,D Link DIR 842,Android,Bronze,2019-05-15,,800,1935,19,2,1
SRV001492,CUST01181,Unifi Home,Active,Northern,Fibre,Nokia G 2425G A,Embedded,Gold,2018-09-17,,800,1446,18,22,0
SRV001493,CUST00213,Cloud Compute,Active,Southern,Fibre,Nokia G 2425G A,macOS,Bronze,2024-08-16,,1000,655,18,27,0
SRV001494,CUST00305,Mobile Postpaid,Active,Central,5G,ZTE ZXHN F670L,macOS,Silver,2023-11-23,,100,140,24,28,4
SRV001495,CUST01105,IoT Connectivity,Terminated,Sarawak,Fibre,TP Link Archer A6,iOS,Silver,2018-10-09,,1000,1201,18,6,1
SRV001496,CUST00520,Mobile Postpaid,Terminated,Southern,5G,ZTE ZXHN F670L,Android,Silver,2021-08-26,,100,85,25,27,2
SRV001497,CUST00727,Unifi Business,Active,Southern,DSL,Huawei HG8145V5,Linux,Silver,2024-06-24,,100,334,121,13,3
SRV001498,CUST01069,Unifi Home,Active,East Coast,Fibre,Nokia G 2425G A,iOS,Gold,2024-04-06,,500,1447,8,21,0
SRV001499,CUST00921,Unifi Business,Active,East Coast,Fibre,Nokia G 2425G A,Windows,Gold,2018-07-16,,300,1553,8,12,2
SRV001500,CUST00837,Cloud Compute,Active,Central,4G/LTE,ZTE ZXHN F670L,iOS,Silver,2018-05-26,,100,846,26,17,5
